Well_Name,Depth,GR,RESD,RESS,RHOB,NEUTRON,Vshale,PHIE,Sw,PERM
Well-02,2307.5,49.1129,26.5156,28.3438,2.478,0.2271,0.3064,0.0908,0.699,9.4388
Well-02,2308,51.3784,25.0469,25.5938,2.4618,0.2294,0.3216,0.1022,0.6523,19.4899
Well-02,2308.5,50.6332,18.0469,23.5469,2.4604,0.2282,0.2975,0.1109,0.7611,31.9737
Well-02,2309,49.5004,19.3125,22.6406,2.4658,0.2259,0.3005,0.1071,0.7485,25.9399
Well-02,2309.5,48.9639,29.3438,22.6875,2.4708,0.227,0.3049,0.1042,0.5984,21.9564
Well-02,2310,50.0073,18.8438,22.9062,2.4732,0.2341,0.3151,0.104,0.7634,21.6478
Well-02,2310.5,49.888,20.5469,22.8906,2.4721,0.2363,0.314,0.1051,0.7218,23.1415
Well-02,2311,47.5628,21.375,22.8594,2.4702,0.2347,0.2912,0.1092,0.7035,29.1173
Well-02,2311.5,44.9395,16.9062,22.5781,2.4672,0.2354,0.2656,0.1145,0.7976,38.9648
Well-02,2312,41.4518,16.8906,22.0156,2.4635,0.2362,0.2314,0.1225,0.7845,58.7782
Well-02,2312.5,44.4924,18,21.3281,2.4613,0.2404,0.2612,0.1199,0.7461,51.442
Well-02,2313,47.7417,16.9375,20.7656,2.4618,0.2458,0.293,0.1169,0.7619,44.1498
Well-02,2313.5,50.5736,16.7344,20.1875,2.4641,0.2447,0.3207,0.1097,0.7814,29.9258
Well-02,2314,50.7525,16.3125,19.3125,2.4637,0.2376,0.3224,0.1082,0.7991,27.5937
Well-02,2314.5,51.7064,15.5078,18.8125,2.4551,0.2394,0.3145,0.1162,0.7874,42.5217
Well-02,2315,56.1779,14.8047,18.2188,2.4473,0.246,0.3345,0.1153,0.7965,40.6617
Well-02,2315.5,60.1426,14.0938,17.6094,2.4532,0.2545,0.3819,0.1056,0.8306,23.8194
Well-02,2316,66.4623,13.5938,17.1406,2.4742,0.2636,0.4715,0.0801,0.9184,4.3916
Well-02,2316.5,75.8524,13.6953,16.9375,2.5109,0.2814,0.568,0.0524,1,0.3294
Well-02,2317,88.2533,13.5703,17.3906,2.5542,0.2944,0.6894,0.0208,1,0.0011
Well-02,2317.5,91.7709,13.5391,17.3438,2.5928,0.3039,0.7238,0.0102,1,0.0001
Well-02,2318,86.7032,13.4609,18.0781,2.6162,0.3149,0.6742,0.0313,1,0.0059
Well-02,2318.5,74.4215,13.375,18.9531,2.6165,0.3176,0.554,0.0688,0.9216,1.7339
Well-02,2319,59.1887,13.2812,19.9062,2.5836,0.2933,0.405,0.0954,0.8976,12.7984
Well-02,2319.5,49.0235,13.2656,19.9062,2.5239,0.2536,0.3055,0.1029,0.95,20.2826
Well-02,2320,50.365,13.5938,20.7969,2.4635,0.2262,0.2904,0.112,0.8947,33.9757
Well-02,2320.5,57.3703,14.9375,21.0938,2.4497,0.2341,0.2887,0.1209,0.8011,54.3019
Well-02,2321,62.2889,16.5625,21.6875,2.4583,0.2469,0.3635,0.1046,0.777,22.4325
Well-02,2321.5,62.2292,17.7188,22.8281,2.4686,0.2665,0.4319,0.0989,0.7234,15.966
Well-02,2322,67.6249,18.3438,24.6875,2.471,0.3399,0.4875,0.1211,0.5914,54.7844
Well-02,2322.5,69.8308,19.5,27.9688,2.4714,0.3923,0.5091,0.1502,0.4863,203.4878
Well-02,2323,67.2672,21.4062,32.5938,2.4693,0.3293,0.484,0.1164,0.5571,43.1351
Well-02,2323.5,60.0234,24.3125,38.5625,2.4629,0.2456,0.3491,0.1086,0.6171,28.1236
Well-02,2324,57.728,27.3594,46.4375,2.4858,0.2792,0.3305,0.09,1,8.9619
Well-02,2324.5,55.1643,31.2656,53.5,2.6352,0.3359,0.5512,0.0443,1,0.1184
Well-02,2325,51.5574,34.7188,58.8125,2.6083,0.2805,0.2662,0.0996,0.8262,16.6347
Well-02,2325.5,44.552,38.4375,61.9688,2.4722,0.2302,0.1933,0.1195,0.6481,50.6363
Well-02,2326,41.7797,43.7812,62.625,2.3921,0.2126,0.1644,0.1484,0.4834,189.6625
Well-02,2326.5,41.7797,48.3438,62.625,2.3776,0.209,0.1644,0.1484,0.4569,189.2218
Well-02,2327,42.048,50.4375,63.875,2.3846,0.207,0.1672,0.1458,0.4539,170.0829
Well-02,2327.5,41.8393,51.5625,66.625,2.3986,0.2075,0.165,0.1408,0.4645,137.1363
Well-02,2328,41.571,52.125,70.25,2.4106,0.2062,0.1622,0.1365,0.4761,113.8148
Well-02,2328.5,40.7363,54.0938,76,2.4192,0.2043,0.1535,0.1338,0.4756,100.8505
Well-02,2329,39.9017,58.5312,82.4375,2.4232,0.2028,0.1448,0.133,0.4577,96.8466
Well-02,2329.5,38.0833,63.875,90.125,2.4231,0.202,0.1259,0.1355,0.4272,108.6506
Well-02,2330,37.1889,68.9375,98.6875,2.421,0.2024,0.1166,0.1382,0.4008,122.573
Well-02,2330.5,35.1768,73.3125,109.375,2.4192,0.2043,0.0956,0.1433,0.373,153.0987
Well-02,2331,34.2974,77.4375,121.1875,2.4155,0.206,0.0864,0.1461,0.3544,172.4127
Well-02,2331.5,32.4193,85,134.25,2.4087,0.2016,0.0669,0.1496,0.3281,199.2061
Well-02,2332,30.7202,88.9375,150.25,2.3982,0.1985,0.0492,0.1541,0.3103,238.6653
Well-02,2332.5,29.3788,92.3125,166.625,2.385,0.1971,0.0352,0.1596,0.2933,294.75
Well-02,2333,27.62,97.1875,179.75,2.3781,0.1932,0.0169,0.1678,0.2706,400.9536
Well-02,2333.5,29.3042,102.375,187.125,2.3818,0.1927,0.0344,0.1656,0.2662,369.9103
Well-02,2334,28.9316,110.75,192.625,2.3897,0.1958,0.0305,0.1667,0.2528,384.8965
Well-02,2334.5,31.6145,103.0625,191.375,2.3881,0.1995,0.0585,0.1578,0.2784,275.8285
Well-02,2335,29.6619,119.25,192.625,2.3769,0.1952,0.0381,0.1603,0.2521,303.5833
Well-02,2335.5,34.3272,122.4375,187.375,2.3696,0.186,0.0867,0.1534,0.2597,231.7462
Well-02,2336,41.571,115.25,175.5,2.379,0.1913,0.1622,0.1493,0.2762,196.792
Well-02,2336.5,51.1997,94.3125,158.125,2.4078,0.2255,0.2625,0.1446,0.3201,161.338
Well-02,2337,58.354,85.5625,142.875,2.4494,0.2597,0.337,0.1293,0.3789,81.5742
Well-02,2337.5,64.6439,68.4375,120.1875,2.4932,0.2835,0.4025,0.113,0.4933,35.8812
Well-02,2338,71.7386,60.6875,102,2.5411,0.3008,0.4764,0.0905,0.661,9.2997
Well-02,2338.5,76.2697,58.3438,90.5625,2.5862,0.3301,0.6854,0.0627,0.9803,0.9883
Well-02,2339,78.0583,57.5,86,2.6136,0.3943,0.8775,0.0271,1,0.0032
Well-02,2339.5,71.8579,52.875,84.125,2.6107,0.4005,0.7926,0.0074,1,0
Well-02,2340,62.3485,60.7812,89.125,2.5824,0.3916,0.6623,0.0001,1,0
Well-02,2340.5,50.037,61.5938,101.25,2.5477,0.3344,0.4937,0.0109,1,0.0001
Well-02,2341,45.5655,66.8125,122.8125,2.5128,0.2771,0.4324,0.0305,1,0.0052
Well-02,2341.5,41.8393,74.625,148.625,2.488,0.2197,0.3814,0.0563,0.9493,0.5134
Well-02,2342,37.7851,94.9375,183.5,2.48,0.1824,0.2681,0.0764,0.6078,3.2966
Well-02,2342.5,34.4763,112.3125,218.25,2.483,0.1662,0.1988,0.0908,0.4636,9.4525
Well-02,2343,34.0887,154.375,251.25,2.4791,0.164,0.1979,0.0885,0.3969,8.0639
Well-02,2343.5,36.8014,196.375,276.75,2.4629,0.1648,0.2049,0.0858,0.3568,6.6851
Well-02,2344,36.4586,241.25,311.25,2.4379,0.163,0.1931,0.0893,0.3046,8.5448
Well-02,2344.5,35.0277,255.75,363,2.4075,0.1793,0.2078,0.1039,0.2527,21.5645
Well-02,2345,30.9438,264.5,456.75,2.379,0.1964,0.2234,0.1161,0.2216,42.3728
Well-02,2345.5,25.5034,289.25,588,2.3665,0.1883,0.1576,0.1372,0.1779,117.1821
Well-02,2346,20.8159,293.25,761.5,2.3663,0.1616,0.0607,0.1542,0.1568,238.7464
Well-02,2346.5,18.8782,306.25,980.5,2.3653,0.1541,0.0385,0.1561,0.151,257.7891
Well-02,2347,20.5029,345.25,1166,2.3591,0.1531,0.0387,0.1547,0.1424,243.742
Well-02,2347.5,21.1437,380.75,1200,2.3498,0.16,0.0542,0.1552,0.1342,248.7132
Well-02,2348,23.5361,394.25,1188,2.3435,0.1887,0.1165,0.1586,0.1287,283.4689
Well-02,2348.5,25.0862,388,1154,2.3463,0.1959,0.1224,0.1641,0.1254,350.3058
Well-02,2349,25.4885,373,1094,2.357,0.1731,0.0573,0.1688,0.1246,416.0494
Well-02,2349.5,24.1769,401,1035,2.3684,0.1526,0.0148,0.1653,0.1222,365.4815
Well-02,2350,21.2034,563.5,978,2.3735,0.15,0.02,0.1596,0.1042,295.4178
Well-02,2350.5,20.8904,652.5,918.5,2.3736,0.1552,0.0503,0.1512,0.1013,211.8827
Well-02,2351,20.0184,724,849.5,2.3737,0.1607,0.0658,0.1501,0.0961,202.7112
Well-02,2351.5,20.7936,652,792.5,2.3758,0.1637,0.0718,0.1508,0.1016,208.6864
Well-02,2352,20.2644,460.75,730.5,2.3784,0.1615,0.0685,0.15,0.1245,201.9501
Well-02,2352.5,20.1675,392.75,676.5,2.3811,0.1605,0.0709,0.1478,0.1385,184.4204
Well-02,2353,20.7563,378.75,630.5,2.3834,0.1595,0.0719,0.1462,0.1429,172.5776
Well-02,2353.5,20.8829,331.5,596.5,2.3868,0.158,0.0715,0.1447,0.1558,162.4455
Well-02,2354,21.3599,313.5,565.5,2.3897,0.1576,0.0782,0.1403,0.166,134.3142
Well-02,2354.5,21.9412,300.75,543.5,2.3906,0.1554,0.0715,0.141,0.1691,138.4382
Well-02,2355,23.5509,324,526.5,2.3887,0.1549,0.0659,0.1438,0.1588,156.5584
Well-02,2355.5,24.6539,331,515,2.3827,0.1547,0.0583,0.1473,0.1532,180.8343
Well-02,2356,23.9384,448.75,507,2.3776,0.1565,0.0578,0.1494,0.1269,197.1016
Well-02,2356.5,22.3437,481.25,499.75,2.376,0.1577,0.0603,0.1495,0.1218,197.9111
Well-02,2357,20.7786,453.25,491.5,2.3744,0.1574,0.0592,0.1497,0.1259,199.5523
Well-02,2357.5,21.1065,466.5,483.5,2.3744,0.1535,0.0452,0.1518,0.1221,217.8094
Well-02,2358,21.3822,498.75,473.75,2.3828,0.1481,0.0377,0.1492,0.1196,195.4574
Well-02,2358.5,22.6715,526,462,2.3919,0.1437,0.0388,0.1434,0.1208,153.6266
Well-02,2359,21.3599,705,452.25,2.3911,0.1424,0.0449,0.139,0.1055,126.7977
Well-02,2359.5,21.5611,730,446.25,2.3827,0.1427,0.038,0.1424,0.1008,147.261
Well-02,2360,20.3985,555,437.25,2.3769,0.1419,0.0248,0.148,0.1134,186.2375
Well-02,2360.5,20.4879,461.75,425,2.3761,0.1403,0.0162,0.1504,0.1239,205.7758
Well-02,2361,21.1363,353.5,405.5,2.3796,0.1391,0.0125,0.1511,0.1437,211.2942
Well-02,2361.5,22.0306,270,379,2.3853,0.1392,0.017,0.1484,0.1707,189.4989
Well-02,2362,22.6119,228.25,348.5,2.3883,0.1402,0.0262,0.1453,0.1921,166.121
Well-02,2362.5,22.4927,204,321.25,2.3869,0.1424,0.0376,0.1424,0.2089,147.444
Well-02,2363,21.9859,182.125,301.75,2.3869,0.143,0.0364,0.1439,0.2205,157.2102
Well-02,2363.5,21.9859,171.25,292,2.3881,0.146,0.0421,0.1447,0.2272,162.1615
Well-02,2364,21.1437,169.625,292.5,2.3853,0.1519,0.0599,0.1431,0.231,151.6643
Well-02,2364.5,20.4358,168.25,303,2.3798,0.1581,0.0756,0.1427,0.2327,149.2854
Well-02,2365,19.2583,173.875,324.25,2.3761,0.1627,0.072,0.1453,0.2243,166.4695
Well-02,2365.5,20.0408,190.5,351,2.3761,0.1598,0.0678,0.1482,0.2087,187.7317
Well-02,2366,21.5909,219.625,381.25,2.3796,0.1608,0.0661,0.151,0.1888,210.4758
Well-02,2366.5,21.971,259,411.5,2.3822,0.1604,0.0674,0.1498,0.1732,200.3448
Well-02,2367,19.616,334.5,441.25,2.3825,0.1662,0.0769,0.1459,0.1537,170.6528
Well-02,2367.5,17.805,412.5,475.75,2.3829,0.1654,0.0521,0.146,0.1362,171.3791
Well-02,2368,17.8572,444,511.25,2.3868,0.1631,0.0528,0.1454,0.1312,166.9529
Well-02,2368.5,18.5875,410.5,542,2.3906,0.1554,0.0618,0.1462,0.1364,172.8956
Well-02,2369,19.9513,353.25,567.5,2.3888,0.1562,0.0756,0.1407,0.1545,136.7262
Well-02,2369.5,19.8471,329.5,588,2.3885,0.1603,0.0801,0.1425,0.1588,147.5742
Well-02,2370,21.4121,334.75,575.5,2.3907,0.1631,0.0877,0.1429,0.1568,150.6727
Well-02,2370.5,21.278,327.25,550.5,2.3935,0.1625,0.0878,0.1422,0.1597,146.0341
Well-02,2371,22.3734,338.5,545,2.3946,0.164,0.0966,0.1396,0.1595,130.5059
Well-02,2371.5,22.433,343.25,545.5,2.3943,0.1655,0.1019,0.1389,0.1591,126.5235
Well-02,2372,21.1363,314,521,2.3902,0.1654,0.0978,0.1391,0.1671,127.6842
Well-02,2372.5,21.0022,295.25,496.75,2.3797,0.1641,0.0959,0.1392,0.173,128.3474
Well-02,2373,22.8206,256.5,483,2.3674,0.1575,0.0648,0.1476,0.1767,183.1194
Well-02,2373.5,25.6674,190,380.5,2.3639,0.1552,0.0392,0.1575,0.1964,272.2777
Well-02,2374,26.0699,130.375,233.25,2.374,0.1607,0.0487,0.1598,0.24,297.8612
Well-02,2374.5,26.8449,87.25,152,2.4299,0.1687,0.0881,0.15,0.322,201.8755
Well-02,2375,37.0399,62.6875,106.5,2.5779,0.2215,0.2377,0.0781,0.6283,3.7838
Well-02,2375.5,42.2567,51.9062,76.3125,2.7152,0.3994,0.3871,0.0064,1,0
Well-02,2376,40.5575,44.9375,59.5312,2.7156,0.3965,0.3638,0.0001,1,0
Well-02,2376.5,27.9628,40.5312,51.5938,2.5956,0.3181,0.1913,0.0432,0.8062,0.1022
Well-02,2377,21.5685,38.2812,47.8438,2.4867,0.2212,0.1037,0.0772,0.6559,3.5189
Well-02,2377.5,20.2048,34.25,46.5312,2.4236,0.1718,0.085,0.0992,0.6245,16.2042
Well-02,2378,21.3673,32.5,48.4062,2.3929,0.1675,0.1009,0.1375,0.5574,118.7306
Well-02,2378.5,21.5835,33.3438,50.1875,2.3859,0.1756,0.1039,0.144,0.538,157.5499
Well-02,2379,22.3585,32.125,50.0625,2.4367,0.1822,0.1145,0.125,0.6334,66.51
Well-02,2379.5,28.2311,30.1719,47.1875,2.5535,0.2119,0.1949,0.0882,0.8767,7.9195
Well-02,2380,42.823,30.0469,45.125,2.6312,0.2549,0.3162,0.0686,1,1.7164
Well-02,2380.5,55.7009,29.625,41.6875,2.6376,0.285,0.4408,0.0529,1,0.3499
Well-02,2381,54.8364,26.1875,40.3438,2.6403,0.2638,0.527,0.0261,1,0.0028
Well-02,2381.5,44.9097,26.625,41.0312,2.6446,0.184,0.234,0.0426,1,0
Well-02,2382,35.4898,25.5781,44.6562,2.6415,0.1477,0.1603,0.0413,1,0
Well-02,2382.5,36.8909,24.0312,48.3438,2.6371,0.1552,0.1795,0.0423,1,0
Well-02,2383,43.5981,25.9375,53,2.6484,0.1807,0.2475,0.0374,1,0
Well-02,2383.5,56.7741,28.9688,56.0625,2.6722,0.2215,0.3512,0.0292,1,0
Well-02,2384,70.8443,29.5,56.4375,2.6995,0.2704,0.4537,0.0283,1,0
Well-02,2384.5,75.4947,30.8125,53.1875,2.7252,0.3048,0.5512,0.0494,1,0
Well-02,2385,76.0909,30.9062,47.9062,2.7372,0.3252,0.6123,0.0442,1,0
Well-02,2385.5,78.2968,29.5469,43.0312,2.7209,0.3309,0.6355,0.0346,1,0
Well-02,2386,85.0339,26.3594,38.9375,2.6979,0.3322,0.7062,0.0137,1,0
Well-02,2386.5,89.7438,25.9531,35.5312,2.6711,0.3722,0.7557,0.0424,1,0
Well-02,2387,89.088,24.5469,32.875,2.6789,0.3769,0.7488,0.0477,1,0
Well-02,2387.5,88.9688,23.3125,31.0781,2.6912,0.3617,0.7476,0.0313,1,0
Well-02,2388,87.2994,22.5469,29.7031,2.7112,0.3391,0.73,0.0138,1,0
Well-02,2388.5,85.1531,21.8438,29.1406,2.7595,0.3117,0.6686,0.0074,1,0
Well-02,2389,86.3455,22.0469,29.7031,2.7896,0.318,0.6857,0.0069,1,0
Well-02,2389.5,89.6246,23.7344,30.0938,2.766,0.3514,0.7545,0.0118,1,0
Well-02,2390,90.1612,25.0156,31.75,2.7372,0.3298,0.7175,0.0042,1,0
Well-02,2390.5,80.0258,26.3125,34.7188,2.7162,0.2759,0.5772,0.0046,1,0
Well-02,2391,67.8037,27.6875,37.5,2.7099,0.2151,0.4266,0.005,1,0
Well-02,2391.5,57.6981,28.7656,40.3125,2.7127,0.1829,0.3502,0.0059,1,0
Well-02,2392,54.8662,30.4688,44.75,2.7176,0.1771,0.336,0.0066,1,0
Well-02,2392.5,60.5599,34.375,47.875,2.7194,0.1896,0.3656,0.0066,1,0
Well-02,2393,65.8363,38.8438,49.875,2.7161,0.1897,0.3658,0.0062,1,0
Well-02,2393.5,66.9094,42.25,53.3125,2.7104,0.1768,0.3362,0.0053,1,0
Well-02,2394,60.0829,45.6562,58,2.7056,0.1524,0.2797,0.0048,1,0
Well-02,2394.5,55.2836,46.4688,62.7188,2.7034,0.151,0.2765,0.005,1,0
Well-02,2395,52.6603,42.5625,66,2.7048,0.1422,0.2491,0.0075,1,0
Well-02,2395.5,53.1969,38.25,64.5,2.7097,0.1471,0.2608,0.0076,1,0
Well-02,2396,58.4434,34.2188,56.9062,2.7174,0.1681,0.31,0.0083,1,0
Well-02,2396.5,70.1885,29.3125,44.7188,2.727,0.2089,0.4119,0.0073,1,0
Well-02,2397,84.3184,26.6094,37.75,2.7367,0.283,0.5964,0.0101,1,0
Well-02,2397.5,97.0771,26.3438,33.7188,2.7398,0.3301,0.7179,0.0104,1,0
Well-02,2398,92.9633,25.4531,31.2969,2.7336,0.3136,0.6737,0.0093,1,0
Well-02,2398.5,76.2101,24.3906,31.4844,2.7214,0.2042,0.4003,0.005,1,0
Well-02,2399,59.9042,24.0469,35.375,2.7145,0.1576,0.2918,0.0044,1,0
Well-02,2399.5,57.8174,23.4531,39.9062,2.7059,0.1764,0.3355,0.0057,1,0
Well-02,2400,66.5816,24.6094,44.8125,2.6974,0.209,0.4118,0.0075,1,0
Well-02,2400.5,76.5678,29.0469,52.6562,2.6932,0.2321,0.4535,0.014,1,0
Well-02,2401,78.7141,34.1562,58.3125,2.6965,0.2259,0.4328,0.0158,1,0
Well-02,2401.5,70.8443,37.9688,60.7188,2.7033,0.1813,0.3225,0.0157,1,0
Well-02,2402,61.7821,39.9688,63.25,2.7011,0.1195,0.2063,0.0041,1,0
Well-02,2402.5,69.7712,40.3438,67.375,2.6881,0.1819,0.3443,0.0081,1,0
Well-02,2403,88.611,42.5312,71,2.6751,0.2353,0.447,0.0195,1,0
Well-02,2403.5,95.9443,47.6875,76.125,2.6732,0.2278,0.4,0.0298,1,0
Well-02,2404,82.5894,50.4062,82.1875,2.6841,0.1792,0.2868,0.0269,1,0
Well-02,2404.5,67.9826,48.1562,83.875,2.6991,0.1427,0.227,0.0163,1,0
Well-02,2405,54.5681,40.0625,73.625,2.7104,0.1351,0.236,0.0063,1,0
Well-02,2405.5,55.6115,31.6562,59.5938,2.7159,0.1732,0.3288,0.0058,1,0
Well-02,2406,66.1344,27.9375,48.875,2.715,0.2569,0.5077,0.0163,1,0
Well-02,2406.5,78.8334,26.5625,39.0938,2.7058,0.3433,0.6411,0.0455,1,0
Well-02,2407,90.4593,25.3906,32.5625,2.6913,0.3972,0.7632,0.0554,1,0
Well-02,2407.5,93.7383,24.875,30.2031,2.6815,0.4075,0.7977,0.0571,1,0
Well-02,2408,92.7844,24.1094,30.5469,2.6879,0.365,0.7794,0.0287,1,0
Well-02,2408.5,86.9417,23.0781,32.25,2.709,0.3009,0.6344,0.0148,1,0
Well-02,2409,79.9662,22.7031,35.3125,2.73,0.2151,0.4264,0.0063,1,0
Well-02,2409.5,77.1044,22.4219,37.6875,2.7345,0.172,0.325,0.0038,1,0
Well-02,2410,81.0989,21.6562,37.4062,2.7255,0.2022,0.3954,0.0061,1,0
Well-02,2410.5,89.6842,21.3906,33.9375,2.7153,0.2815,0.6277,0.0001,1,0
Well-02,2411,97.6733,21.0469,28.7031,2.7,0.3511,0.7451,0.022,1,0
Well-02,2411.5,95.4673,19.7969,24.4375,2.6832,0.3806,0.7245,0.0527,1,0
Well-02,2412,93.5595,17.9531,22.125,2.6823,0.3829,0.7067,0.0605,1,0
Well-02,2412.5,91.2939,16.375,20.8438,2.7004,0.3798,0.6856,0.0603,1,0
Well-02,2413,92.2478,15.4219,19.9688,2.7186,0.3691,0.6945,0.0477,1,0
Well-02,2413.5,91.7113,15.0156,19.7656,2.7247,0.3417,0.6895,0.0276,1,0
Well-02,2414,94.3942,14.8516,20,2.7145,0.3336,0.7145,0.0152,1,0
Well-02,2414.5,97.7329,14.7422,20.1875,2.6935,0.3526,0.7456,0.0241,1,0
Well-02,2415,102.6813,14.9609,19.9844,2.6741,0.3649,0.7918,0.0238,1,0
Well-02,2415.5,104.1122,15.6328,20.1562,2.6629,0.3815,0.8052,0.0352,1,0
Well-02,2416,106.7951,16.4062,20.8438,2.6558,0.3939,0.8302,0.0383,1,0
Well-02,2416.5,109.6568,17.3125,22.1719,2.6469,0.3911,0.8569,0.0312,1,0
Well-02,2417,110.8492,18.3281,24.0156,2.6463,0.3424,0.74,0.0266,1,0
Well-02,2417.5,104.5295,19.1562,26.5156,2.6608,0.2769,0.5692,0.0202,1,0
Well-02,2418,94.573,19.9375,29.4375,2.6781,0.2355,0.494,0.007,1,0
Well-02,2418.5,93.0229,21.2344,33.0938,2.6818,0.2534,0.5518,0.003,1,0
Well-02,2419,106.5566,23.3906,35.4062,2.6719,0.2931,0.6458,0.0085,1,0
Well-02,2419.5,119.2556,26,36.5625,2.6665,0.2956,0.6255,0.0183,1,0
Well-02,2420,120.925,28.1719,38.4688,2.679,0.2426,0.5055,0.0095,1,0
Well-02,2420.5,115.5592,29.75,41.4688,2.6956,0.2194,0.4641,0.0007,1,0
Well-02,2421,111.1473,31.1719,44.3438,2.6987,0.2202,0.4661,0.0003,1,0
Well-02,2421.5,102.8006,32.875,48.125,2.6902,0.2044,0.4204,0.0042,1,0
Well-02,2422,87.2398,34.6562,54.0625,2.686,0.1644,0.3039,0.01,1,0
Well-02,2422.5,78.2968,36.6562,59.4375,2.6908,0.1526,0.2865,0.0056,1,0
Well-02,2423,82.8875,37.8438,61.75,2.6941,0.1758,0.3547,0.001,1,0
Well-02,2423.5,94.0961,38.7188,60.125,2.687,0.2128,0.4464,0.0028,1,0
Well-02,2424,109.1799,40.0938,59.4688,2.6721,0.2756,0.5925,0.0104,1,0
Well-02,2424.5,121.1635,39.8125,57.7188,2.6597,0.3057,0.6521,0.019,1,0
Well-02,2425,121.5212,38.7812,55.4062,2.6597,0.2889,0.6031,0.02,1,0
Well-02,2425.5,114.5457,38.4688,54.9062,2.6711,0.2613,0.5481,0.0122,1,0
Well-02,2426,110.6108,39.1875,57.5938,2.6823,0.2519,0.5475,0.003,1,0
Well-02,2426.5,109.9549,40.3438,60.9062,2.6853,0.2394,0.5112,0.0044,1,0
Well-02,2427,101.1908,43.3438,66.125,2.6878,0.2045,0.4151,0.0066,1,0
Well-02,2427.5,87.359,46.9062,73.9375,2.6969,0.1706,0.342,0.0013,1,0
Well-02,2428,86.8821,49.5312,82.75,2.7065,0.1633,0.3241,0.0001,1,0
Well-02,2428.5,90.1015,51.9375,89.9375,2.7084,0.1888,0.3869,0.0001,1,0
Well-02,2429,93.0229,54.8438,97.0625,2.7015,0.211,0.4424,0.0004,1,0
Well-02,2429.5,85.6897,58.9062,100.5625,2.6908,0.219,0.4596,0.0038,1,0
Well-02,2430,78.6545,61.9688,103,2.6817,0.2399,0.5041,0.0075,1,0
Well-02,2430.5,77.7006,63.875,105,2.6756,0.2624,0.558,0.0098,1,0
Well-02,2431,77.8795,65.4375,107.25,2.6709,0.2727,0.5604,0.0167,1,0
Well-02,2431.5,78.1776,65.9375,105.6875,2.6692,0.2596,0.5394,0.0138,1,0
Well-02,2432,74.1234,64.125,104.125,2.6688,0.3083,0.5135,0.0001,1,0
Well-02,2432.5,79.7277,59.5,99.75,2.6532,0.3741,0.6411,0.0006,1,0
Well-02,2433,82.7087,53.7812,89.0625,2.6264,0.3926,0.6637,0.0096,1,0
Well-02,2433.5,87.0609,47.0312,74.125,2.6181,0.4316,0.7674,0.0018,1,0
Well-02,2434,85.1531,41.8125,63.1875,2.6212,0.467,0.7905,0.0207,1,0
Well-02,2434.5,87.5975,38.25,56.6562,2.6273,0.48,0.8192,0.0182,1,0
Well-02,2435,88.2533,36,51.875,2.6308,0.4743,0.8269,0.011,1,0
Well-02,2435.5,87.5975,33.9688,49.3438,2.6314,0.4728,0.8192,0.0126,1,0
Well-02,2436,86.3455,32.4375,50.7812,2.6342,0.4854,0.8045,0.027,1,0
Well-02,2436.5,85.0339,30.9531,55.0938,2.6376,0.4842,0.7891,0.0319,1,0
Well-02,2437,85.5108,29.9375,59.125,2.6376,0.4749,0.7947,0.0236,1,0
Well-02,2437.5,86.8224,30.2031,63.125,2.6347,0.4607,0.8101,0.0071,1,0
Well-02,2438,87.0013,30.7812,66.5625,2.6336,0.4463,0.8122,0.0001,1,0
Well-02,2438.5,88.3129,30.8906,66.125,2.6379,0.4591,0.8276,0.0001,1,0
Well-02,2439,86.7628,30.8594,62.0938,2.6448,0.4742,0.8094,0.0157,1,0
Well-02,2439.5,90.0419,30.7031,57.625,2.649,0.4726,0.8479,0.0001,1,0
Well-02,2440,91.4132,30.3281,53.6562,2.6493,0.4732,0.864,0.0001,1,0
Well-02,2440.5,94.9904,29.7969,50.4062,2.6469,0.4744,0.8727,0.0001,1,0
Well-02,2441,90.0419,29.625,48.4062,2.6419,0.4669,0.8479,0.0001,1,0
Well-02,2441.5,88.0148,29.6406,47.4062,2.6368,0.4754,0.8241,0.0134,1,0
Well-02,2442,84.2588,29.7812,47.3125,2.6302,0.4893,0.78,0.0421,1,0
Well-02,2442.5,87.1205,30.0781,47.625,2.6197,0.4964,0.8136,0.0355,1,0
Well-02,2443,88.8495,30.7656,48.3125,2.61,0.5156,0.8339,0.0415,1,0
Well-02,2443.5,94.1557,31.2969,48.9062,2.6045,0.5213,0.8962,0.0227,1,0
Well-02,2444,96.8982,32.0312,49.6875,2.6012,0.517,0.9284,0.0065,1,0
Well-02,2444.5,97.3752,33.2188,50.25,2.5998,0.4899,0.8906,0.0001,1,0
Well-02,2445,96.9578,33.9062,50.5625,2.6035,0.4626,0.8487,0.0001,1,0
Well-02,2445.5,98.5676,34.125,51.4062,2.6142,0.4466,0.816,0.0001,1,0
Well-02,2446,98.2098,34.5,52.5625,2.633,0.4581,0.8395,0.0001,1,0
Well-02,2446.5,98.806,35.125,53.8125,2.6469,0.4864,0.8971,0.0001,1,0
Well-02,2447,97.0771,36.6562,56.0312,2.6421,0.4716,0.839,0.0074,1,0
Well-02,2447.5,97.6733,39.1562,60.1875,2.6188,0.4312,0.7251,0.023,1,0
Well-02,2448,92.3671,40.3438,64.6875,2.5952,0.3764,0.5835,0.0324,1,0
Well-02,2448.5,79.9662,40,70,2.5881,0.3244,0.474,0.0322,1,0
